socks5://69.61.200.104:36181,ZZ,Unknown
socks5://72.195.114.169:4145,ZZ,Unknown
socks5://192.111.130.5:17002,ZZ,Unknown
socks5://192.252.214.20:15864,ZZ,Unknown
socks5://72.195.34.35:27360,ZZ,Unknown
socks5://184.178.172.23:4145,ZZ,Unknown
socks5://70.166.167.38:57728,ZZ,Unknown
socks5://174.75.211.222:4145,US,Unknown
socks5://82.223.165.28:4733,ES,Unknown
socks5://198.8.84.3:4145,ZZ,Unknown
socks5://67.201.59.70:4145,ZZ,Unknown
socks5://192.252.220.92:17328,ZZ,Unknown
socks5://67.201.33.10:25283,ZZ,Unknown
socks5://213.226.122.5:7788,RU,Unknown
socks5://163.47.37.190:1080,BD,Unknown
socks5://123.136.24.161:1080,BD,Dhaka
socks5://198.177.252.24:4145,US,Unknown
socks5://103.239.200.226:11,PH,Unknown
socks5://106.13.58.110:8888,CN,Unknown
socks5://121.169.46.116:1090,KR,Osan
socks5://47.243.94.125:1080,HK,Unknown
socks5://102.36.127.53:1080,ZA,Unknown
socks5://45.61.188.134:44499,US,Unknown
socks5://47.236.20.209:1145,SG,
socks5://103.136.107.70:1080,BD,Unknown
socks5://174.138.61.184:1080,US,Clifton
socks5://193.233.254.8:1080,DE,Unknown
socks5://193.233.254.9:1080,DE,Unknown
socks5://193.233.254.7:1080,DE,Unknown
socks5://124.248.177.43:1080,KH,Phnom Penh
socks5://202.62.59.218:1080,KH,Unknown
socks5://110.235.248.150:1080,KH,Unknown
socks5://110.235.252.74:1080,KH,Unknown
socks5://202.62.55.64:1080,KH,Unknown
socks5://124.248.189.223:1080,KH,Unknown
socks5://194.163.167.32:1080,FR,Lauterbourg
socks5://5.255.117.127:1080,ZZ,Unknown
socks5://5.255.113.177:1080,ZZ,Unknown
socks5://5.255.117.250:1080,ZZ,Unknown
socks5://64.188.124.97:1080,DE,Frankfurt am Main
socks5://195.35.113.29:1080,ZZ,Unknown
socks5://185.194.217.97:1080,FR,Lauterbourg
socks5://62.60.131.181:8336,RU,Unknown
socks5://62.60.131.195:4321,PL,Unknown
